,generation,num_pad_units,pad_strength,pad_starting_pos,curvature,scale,result,binary,vertical_result,horizontal_result
0,0.0,5.0,68.0,1.0,0.12833333333333335,0.8721568627450981,621337237.5562598,1131723565.0,34886.89974755989,17810.044516773614
1,0.0,1.0,30.0,1.0,0.12833333333333335,0.8721568627450981,7721862612.221096,1400158993.0,106309.30779407942,72635.80934209735
2,0.0,1.0,68.0,1.0,0.12833333333333335,0.8721568627450981,2973222300.082856,1400159017.0,50646.35305635375,58705.55569469292
3,0.0,1.0,298.0,1.0,0.12833333333333335,0.8721568627450981,4031427736.592357,3346316217.0,88789.60827269405,45404.2743854763
4,0.0,1.0,259.0,1.0,0.12833333333333335,0.8721568627450981,2619580725.6685734,1131723681.0,50342.01303805173,52035.67691440002
5,0.0,1.0,30.0,1.0,0.12833333333333335,0.8721568627450981,4179450558.234328,1400158993.0,79838.42475404029,52348.86047802219
6,0.0,1.0,298.0,1.0,0.12833333333333335,0.8721568627450981,2588218261.519129,1400159161.0,49963.81293406819,51801.85637422266
7,0.0,1.0,285.0,1.0,0.12833333333333335,0.8721568627450981,4161923383.213128,3077880753.0,52427.411267609205,79384.4914823108
8,0.0,1.0,30.0,1.0,0.12833333333333335,0.8721568627450981,2223272180.6585307,1131723537.0,53537.91033304543,41527.06310029906
9,0.0,1.0,196.0,1.0,0.12833333333333335,0.8721568627450981,3749433322.7455764,3077880697.0,52900.86665765918,70876.595406452
10,0.0,1.0,55.0,1.0,0.12833333333333335,0.8721568627450981,2756846534.574954,1400159009.0,51957.635307192395,53059.50739050145
11,0.0,1.0,81.0,1.0,0.12833333333333335,0.8721568627450981,2419635056.0360823,1400159025.0,53618.007244091095,45127.28429128136
12,0.0,1.0,285.0,1.0,0.12833333333333335,0.8721568627450981,2033776694.009078,527743921.0,51957.635307192395,39142.980275846894
13,0.0,1.0,132.0,1.0,0.12833333333333335,0.8721568627450981,3441082716.6256423,2272574289.0,79724.72534568685,43162.05169356293
14,0.0,1.0,55.0,1.0,0.12833333333333335,0.8721568627450981,5088674624.775894,1400159009.0,83791.22613974319,60730.39934144459
15,0.0,1.0,170.0,1.0,0.12833333333333335,0.8533333333333334,2547841440.6388855,125078377.0,46953.965893275585,54262.539748612995
