,generation,num_pad_units,pad_strength,pad_starting_pos,curvature,scale,result,binary,vertical_result,horizontal_result
0,0.0,1.0,94.0,-1.0,0.1434313725490196,1.0870588235294116,149579610.42838547,2745359929.0,47890.90231428152,3123.3408267561376
1,0.0,0.0,323.0,-1.0,0.12284313725490192,0.9694117647058824,279516101.73615074,3211113160.0,97807.24441373316,2857.8261601336326
2,0.0,0.0,298.0,0.0,-0.02264705882352941,1.032156862745098,2123054.4814331997,2780713400.0,1145.6801807156048,1853.095233005703
3,0.0,3.0,374.0,0.0,0.029509803921568628,1.0384313725490195,618545.2812972486,508977643.0,819.4030602200543,754.8730427381313
4,0.0,1.0,336.0,0.0,0.03362745098039216,0.8423529411764706,9404109.030584944,643853777.0,4404.125474365186,2135.2954372719046
5,0.0,6.0,30.0,-1.0,-0.14068627450980392,0.9835294117647059,48077566.41939482,3898988054.0,10350.230325202307,4645.072129682785
6,0.0,5.0,374.0,0.0,0.08990196078431373,1.0886274509803922,1178378.7939048333,2735137261.0,1117.418692579696,1054.5543955277888
7,0.0,5.0,374.0,1.0,-0.12284313725490195,1.1325490196078432,29911195.383890152,3164296173.0,8996.833719564518,3324.635790349804
8,0.0,5.0,259.0,0.0,-0.011666666666666659,0.9913725490196079,144031.75550271355,299755685.0,397.0382162677754,362.76547093283807
9,0.0,4.0,170.0,-1.0,-0.002058823529411752,0.8203921568627451,4183362.1469749124,4260902508.0,2690.2605641152495,1555.0025907437341
10,0.0,1.0,387.0,-1.0,-0.15715686274509802,0.908235294117647,838926.2269211606,3962902257.0,598.5464506387189,1401.6058837637888
11,0.0,2.0,183.0,1.0,0.07892156862745098,0.8674509803921568,1391765521.1099112,1994698610.0,49813.22202590527,27939.680761588283
12,0.0,2.0,145.0,1.0,0.06794117647058823,0.8298039215686275,1962775941.7699957,1925467994.0,59403.04444390467,33041.67252948591
13,0.0,0.0,349.0,1.0,0.03637254901960782,1.140392156862745,31611969.122619975,3127601112.0,5963.6553687853575,5300.770612614812
14,0.0,4.0,361.0,1.0,0.14480392156862743,0.9835294117647059,670918110.5525075,128309220.0,32046.538989446624,20935.743194403934
15,0.0,0.0,94.0,1.0,-0.007549019607843127,0.9458823529411765,3223806.649873937,367621944.0,1290.0039060505287,2499.067355341529
16,0.0,0.0,106.0,0.0,-0.011666666666666659,0.8721568627450981,2536522.6494071824,299678016.0,1326.8809391563111,1911.6429926410838
17,0.0,0.0,43.0,0.0,0.1502941176470588,0.8784313725490196,1082325148.318754,1203030040.0,85106.93838411549,12717.237499883571
18,0.0,5.0,81.0,1.0,-0.1626470588235294,1.1780392156862745,60725630.62275649,3358050101.0,15868.220590820163,3826.8708375459905
19,0.0,0.0,374.0,-1.0,-0.11460784313725489,1.0227450980392156,1215312.4180028017,1823619816.0,754.8730427381313,1609.9560445217792
20,0.0,3.0,374.0,0.0,-0.0514705882352941,0.9631372549019608,115234.57615162534,225026283.0,362.76547093283807,317.65585587653607
21,0.0,7.0,5.0,-1.0,-0.11049019607843136,1.171764705882353,21185445.93417015,3166680583.0,1602.0649230449205,13223.83732982844
22,0.0,5.0,400.0,-1.0,-0.12147058823529411,0.9286274509803922,127484.99023563051,2694662909.0,351.4253710746162,362.76547093283807
23,0.0,3.0,106.0,0.0,-0.07617647058823529,0.9662745098039216,657137.2610327714,3374426435.0,484.39483172814323,1356.614930610111
24,0.0,1.0,272.0,0.0,0.05147058823529413,1.1294117647058823,21880301.23180257,1385646505.0,12767.242671792752,1713.7843929405142
25,0.0,4.0,234.0,0.0,-0.03637254901960785,1.1105882352941177,4111575.139884913,630659476.0,1539.4230409104402,2670.854619308062
26,0.0,1.0,285.0,0.0,0.17088235294117649,1.0447058823529412,124747601.15835485,2213704113.0,29739.98040497051,4194.609393135494
27,0.0,1.0,94.0,-1.0,0.04735294117647057,0.8454901960784315,11618579.629608808,3934811705.0,5245.337615702064,2215.0298952784788
28,0.0,1.0,5.0,0.0,0.1393137254901961,0.9160784313725491,289678319.10789776,2677352705.0,78036.43948162715,3712.090416120272
29,0.0,7.0,132.0,1.0,0.131078431372549,1.0258823529411765,388344106.78275335,595477335.0,22986.09792467706,16894.738204601526
30,0.0,0.0,285.0,-1.0,0.013039215686274502,0.8109803921568628,3832441.7589783454,3257147056.0,1903.2362776068676,2013.644760805665
31,0.0,2.0,208.0,1.0,0.11872549019607842,0.8407843137254902,1349679469.0514016,1196977026.0,47673.26962453982,28311.032150323797
32,0.0,1.0,81.0,0.0,-0.09950980392156862,0.8141176470588236,492559.86780205485,349971505.0,351.4253710746162,1401.6058837637888
33,0.0,5.0,247.0,1.0,-0.11186274509803922,1.0274509803921568,50017520.958548814,750405533.0,16284.937674514236,3071.3977516061195
34,0.0,0.0,400.0,0.0,-0.08029411764705882,1.1576470588235295,162978.67962794393,1360499192.0,229.42221176012916,710.3875356164083
35,0.0,3.0,221.0,1.0,0.09127450980392154,1.1341176470588235,902310998.0379157,1259034507.0,41914.5598138838,21527.38814494322
36,0.0,4.0,81.0,1.0,-0.039117647058823535,1.0337254901960784,1093121379.8026612,3180222260.0,28545.17975944863,38294.42970807817
37,0.0,0.0,400.0,1.0,-0.09539215686274509,0.8705882352941177,887447.2951752407,1290319864.0,623.0857720227941,1424.2779004473489
38,0.0,3.0,157.0,0.0,0.15990196078431373,1.1215686274509804,1134136.387380704,4023596387.0,1068.4380418458911,1061.4900845549348
39,0.0,3.0,55.0,1.0,-0.16813725490196077,0.96,72367087.44164628,873831203.0,21979.795741258553,3292.4367584456254
40,0.0,3.0,68.0,1.0,-0.16676470588235293,0.9411764705882353,77463019.84514907,739863339.0,24151.815294487234,3207.337374049493
41,0.0,6.0,285.0,0.0,-0.12009803921568626,1.0698039215686275,1015224.3403576901,815968438.0,786.9932297072629,1290.0039060505287
42,0.0,7.0,221.0,-1.0,-0.16127450980392155,0.8219607843137255,137683.8939645819,2552773263.0,385.5717744085579,357.09017906142134
43,0.0,7.0,30.0,1.0,-0.16401960784313724,0.8925490196078432,20230709.20312866,2686512919.0,5568.846840643673,3632.836345125681
44,0.0,2.0,208.0,0.0,0.045980392156862726,0.9882352941176471,1779397.9981235135,377872514.0,1371.5597755164374,1297.3535896045885
45,0.0,6.0,157.0,1.0,-0.06519607843137255,0.9819607843137255,93531688.67819594,692179814.0,14011.585113864137,6675.311031415604
46,0.0,0.0,30.0,0.0,0.16676470588235293,1.0227450980392156,613037584.1280477,3286644752.0,132710.297757936,4619.367106283117
47,0.0,0.0,170.0,0.0,-0.175,1.011764705882353,458778.1071997558,469900648.0,334.49370227193396,1371.5597755164374
48,0.0,4.0,196.0,-1.0,0.12009803921568629,1.0870588235294116,53439775.34840561,996073084.0,23183.783745524142,2305.0497681907805
49,0.0,7.0,259.0,-1.0,-0.09950980392156862,0.9129411764705883,3816797.1356084114,2900173479.0,891.7342763633312,4280.1956107082315
50,0.0,0.0,221.0,0.0,-0.1599019607843137,1.008627450980392,688774.9221772553,1076761992.0,478.4959204446307,1439.4582957723608
51,0.0,3.0,157.0,-1.0,0.03774509803921566,1.1968627450980391,915616.296246895,2121266787.0,1117.418692579696,819.4030602200543
52,0.0,1.0,157.0,1.0,-0.039117647058823535,1.0274509803921568,60446954.31280771,562972513.0,2100.244112982512,28780.918341424738
53,0.0,2.0,336.0,1.0,0.039117647058823535,1.1654901960784314,257439793.0722842,1785964498.0,25450.260450247428,10115.408978841368
54,0.0,5.0,336.0,-1.0,0.16127450980392155,1.0698039215686275,10740121.375992507,3218518741.0,6266.903479943931,1713.7843929405142
55,0.0,1.0,208.0,0.0,0.09813725490196079,0.8266666666666667,79699556.16621874,4078716289.0,31891.719923381894,2499.067355341529
56,0.0,5.0,170.0,0.0,-0.029509803921568628,1.176470588235294,803923.0977355819,1370210413.0,793.451959414457,1013.1969405291435
57,0.0,4.0,55.0,0.0,-0.03637254901960785,1.1701960784313725,26372724.087051064,2643964196.0,5176.531467900352,5094.670871912632
58,0.0,4.0,361.0,1.0,-0.08441176470588234,1.0274509803921568,91901900.84894784,2097825764.0,24606.260968602255,3734.899055415825
59,0.0,7.0,119.0,0.0,0.11049019607843136,1.035294117647059,231374039.66779283,2671925327.0,13301.093622706821,17395.113983169405
60,0.0,2.0,132.0,0.0,-0.039117647058823535,1.1968627450980391,185661.41844140444,2576348242.0,374.1475657207173,496.2251139701161
61,0.0,4.0,119.0,-1.0,0.05421568627450979,0.9003921568627451,10641528.678728003,2862416460.0,4492.053563308238,2368.9674508001403
62,0.0,1.0,336.0,0.0,0.08715686274509804,0.8062745098039216,223827979.16130906,3673952721.0,69556.85029540268,3217.914241526587
63,0.0,1.0,285.0,1.0,0.043235294117647066,0.8282352941176471,625470745.2938617,3866905521.0,30032.789151405454,20826.262327506516
64,0.0,1.0,234.0,-1.0,0.12147058823529411,0.8031372549019609,198748265.67011088,526387857.0,63000.46586495657,3154.711047631519
65,0.0,6.0,81.0,1.0,-0.16676470588235293,0.9207843137254902,76365609.13483022,68761398.0,28592.19988342692,2670.854619308062
66,0.0,3.0,183.0,0.0,0.0802941176470588,1.0447058823529412,26516459.640582927,2867491187.0,11236.785711290215,2359.79045270396
67,0.0,5.0,323.0,-1.0,-0.06107843137254901,0.8172549019607843,139729.28305547062,1296838349.0,391.29970872549944,357.09017906142134
68,0.0,5.0,285.0,0.0,0.0048039215686274395,1.12,139957.83228148645,1645162933.0,379.8543983797446,368.4512615319754
69,0.0,3.0,285.0,0.0,-0.08441176470588234,0.807843137254902,115432.28253227763,3104314803.0,357.09017906142134,323.2580712123777
70,0.0,3.0,285.0,0.0,0.17362745098039217,0.9552941176470588,927222704.4949931,3153694131.0,77370.07940404426,11984.25427034686
71,0.0,3.0,132.0,1.0,-0.13519607843137255,0.908235294117647,71280017.36998048,1819613011.0,22594.784845190752,3154.711047631519
72,0.0,0.0,208.0,1.0,0.13656862745098036,1.0180392156862745,504416650.29728496,2878222208.0,136722.1739333042,3689.355104486193
73,0.0,1.0,170.0,1.0,-0.08715686274509804,0.9835294117647059,100414657.42275709,486659945.0,15750.668433738483,6375.263236934464
74,0.0,3.0,5.0,0.0,0.16401960784313724,0.8705882352941177,517349541.5483639,2413606147.0,55077.6705172063,9393.090460983523
75,0.0,4.0,400.0,0.0,0.14480392156862743,1.0949019607843138,1050169.8774131835,195490044.0,1356.614930610111,774.1105111830739
76,0.0,0.0,119.0,1.0,0.1242156862745098,1.1325490196078432,17778590.889318198,1869304648.0,7930.2244787560985,2241.877381522354
77,0.0,6.0,336.0,1.0,0.03637254901960782,0.9631372549019608,244882394.03523257,4134118358.0,26983.85107663745,9075.146217629816
78,0.0,2.0,259.0,-1.0,0.10774509803921567,1.1231372549019607,6866770.164963293,2537241250.0,2480.295194399122,2768.5293994317644
79,0.0,4.0,5.0,0.0,0.12147058823529411,0.9317647058823529,11312463.731167352,4083241220.0,4014.3944994609174,2817.975097536247
80,0.0,0.0,17.0,1.0,-0.14068627450980392,0.8596078431372549,492474.0397033604,2959383304.0,345.7710321480661,1424.2779004473489
81,0.0,3.0,221.0,-1.0,-0.0857843137254902,1.1905882352941175,579320.2230185013,688383627.0,911.7088540032596,635.422394413239
82,0.0,1.0,81.0,0.0,-0.14480392156862745,1.179607843137255,357385.79626520764,4099655985.0,334.49370227193396,1068.4380418458911
83,0.0,7.0,374.0,0.0,0.0802941176470588,1.179607843137255,131535542.0222618,2599143919.0,15172.81346122038,8669.159635979742
84,0.0,3.0,310.0,1.0,0.01715686274509806,0.9694117647058824,663093673.482623,3593581507.0,26142.25991795488,25364.81832724801
85,0.0,4.0,81.0,1.0,0.1393137254901961,1.1074509803921568,777238209.3158585,1805062964.0,46173.534367915236,16832.98062311515
86,0.0,5.0,208.0,-1.0,-0.014411764705882346,0.823529411764706,452069.0895175623,366231173.0,1246.1745280086423,362.76547093283807
87,0.0,1.0,145.0,0.0,0.04460784313725488,0.9254901960784314,12444236.921427209,1249984601.0,5314.682999999856,2341.482440519509
88,0.0,3.0,310.0,1.0,-0.07617647058823529,1.1984313725490194,157373167.64196467,287570883.0,23183.783745524142,6788.070893403978
89,0.0,0.0,247.0,-1.0,-0.08715686274509804,0.9333333333333333,1042155.4825681999,3909179032.0,660.2301914050964,1578.4729267686066
90,0.0,4.0,145.0,-1.0,-0.07617647058823529,1.112156862745098,1111207.491611762,2502106716.0,1020.0593776775572,1089.3556943143135
91,0.0,5.0,196.0,0.0,0.1242156862745098,0.9443137254901961,13941801.117445866,3010031997.0,5108.260996703509,2729.2656202263092
92,0.0,4.0,221.0,1.0,-0.10088235294117646,0.9207843137254902,99053299.44327351,3101243276.0,23342.91416970198,4243.399034206282
93,0.0,3.0,272.0,-1.0,-0.15852941176470586,0.8627450980392157,100652.979665723,4163936939.0,334.49370227193396,300.911434152787
94,0.0,3.0,323.0,0.0,-0.07343137254901959,0.8298039215686275,111632.32702543649,4113059019.0,351.4253710746162,317.65585587653607
95,0.0,4.0,272.0,0.0,-0.10637254901960784,0.9317647058823529,1099586.072488451,3704181164.0,443.3287114257533,2480.295194399122
96,0.0,6.0,196.0,1.0,0.010294117647058815,1.0854901960784313,243281673.3538911,1914624894.0,18397.207050114805,13223.83732982844
97,0.0,3.0,157.0,-1.0,0.0034313725490195957,0.923921568627451,17337551.266449537,2651405923.0,8020.185351676427,2161.739474365831
98,0.0,6.0,68.0,-1.0,-0.09401960784313725,1.140392156862745,84650940.21442662,3840894510.0,10698.63345980917,7912.313337252749
99,0.0,1.0,387.0,0.0,0.12009803921568629,1.127843137254902,1372406.7597330401,2875147761.0,1462.3278291733823,938.5082690444507
100,1.0,2.0,145.0,1.0,0.06794117647058823,0.8298039215686275,2116341124.3977625,1925467994.0,64775.19926988382,32672.089754291515
101,1.0,2.0,183.0,1.0,0.07892156862745098,0.8674509803921568,1288203754.9204195,1994698610.0,48622.54046957141,26493.962316234658
102,1.0,2.0,208.0,1.0,0.11872549019607842,0.8407843137254902,1011861204.4651601,1196977026.0,45404.2743854763,22285.593551712598
103,1.0,4.0,285.0,1.0,-0.039117647058823535,1.0337254901960784,647369511.5510463,3180222388.0,30975.804987349686,20899.198965625837
104,1.0,0.0,43.0,0.0,0.1502941176470588,0.8784313725490196,1666322560.3874831,1203030040.0,82142.95545205763,20285.641674531966
105,1.0,3.0,298.0,0.0,0.17362745098039217,0.9552941176470588,572429428.557415,3153694139.0,40697.94214443641,14065.316288618997
106,1.0,3.0,221.0,1.0,0.09127450980392154,1.1341176470588235,956042422.2543974,1259034507.0,42239.82460961158,22633.674052634487
107,1.0,4.0,81.0,1.0,0.1393137254901961,1.1074509803921568,686095651.2460454,1805062964.0,37697.899554642616,18199.837639536352
108,1.0,4.0,361.0,1.0,0.14480392156862743,0.9835294117647059,594042457.9276042,128309220.0,33414.73925986845,17777.85705007901
109,1.0,3.0,310.0,1.0,0.01715686274509806,0.9694117647058824,725380917.2978617,3593581507.0,28311.032150323797,25621.84640412573
110,1.0,2.0,285.0,1.0,0.043235294117647066,0.8282352941176471,1359637456.3810563,3866905522.0,40951.54170433804,33201.12991587393
111,1.0,0.0,43.0,0.0,0.16676470588235293,1.0227450980392156,986305778.2688383,3286644760.0,183172.5760848053,5384.571202471914
112,1.0,3.0,5.0,0.0,0.16401960784313724,0.8705882352941177,220968391.0583727,2413606147.0,58445.84928320284,3780.7371056866195
113,1.0,0.0,208.0,1.0,0.13656862745098036,1.0180392156862745,325542828.31813675,2878222208.0,108536.4193976144,2999.387948533081
114,1.0,7.0,132.0,1.0,0.131078431372549,1.0258823529411765,284987426.64554423,595477335.0,18331.232841202418,15546.549930072832
115,1.0,1.0,5.0,0.0,0.1393137254901961,0.9160784313725491,209355572.44469807,2677352705.0,65059.40082025904,3217.914241526587
116,1.0,0.0,323.0,-1.0,0.12284313725490192,0.9694117647058824,249248676.4238006,3211113160.0,85711.06618108788,2908.0104533666067
117,1.0,2.0,336.0,1.0,0.039117647058823535,1.1654901960784314,188932842.99725637,1785964498.0,26054.931783970096,7251.327486241758
118,1.0,6.0,349.0,1.0,0.03637254901960782,0.9631372549019608,235999651.05557042,4134118366.0,25450.260450247428,9272.975870597664
119,1.0,6.0,196.0,1.0,0.010294117647058815,1.0854901960784313,244027751.0806324,1914624894.0,18134.415720520894,13456.60951207216
120,1.0,7.0,119.0,0.0,0.11049019607843136,1.035294117647059,364678565.89276797,2671925327.0,21156.07530015722,17237.53393381323
121,1.0,1.0,336.0,0.0,0.08715686274509804,0.8062745098039216,325743456.8355259,3673952721.0,33094.753774333854,9842.752088645282
122,1.0,1.0,234.0,-1.0,0.12147058823529411,0.8031372549019609,29174058.813272953,526387857.0,8977.328279840682,3249.748466788907
123,1.0,3.0,310.0,1.0,-0.07617647058823529,1.1984313725490194,149751661.40346095,287570883.0,21903.87256261419,6836.766465627589
124,1.0,1.0,94.0,-1.0,0.1434313725490196,1.0870588235294116,282502838.3433539,2745359929.0,82026.33623146512,3444.05042724542
125,1.0,7.0,374.0,0.0,0.0802941176470588,1.179607843137255,83854534.86599675,2599143919.0,9801.266911737328,8555.479166226794
126,1.0,0.0,285.0,0.0,0.17088235294117649,1.0447058823529412,417839276.7476203,2213704112.0,102262.12629425753,4085.9631213348225
127,1.0,1.0,170.0,1.0,-0.08715686274509804,0.9835294117647059,106072782.28657757,486659945.0,16557.21779994164,6406.437577148465
128,1.0,4.0,221.0,1.0,-0.10088235294117646,0.9207843137254902,87351724.06412223,3101243276.0,20644.803397033338,4231.172483661176
129,1.0,6.0,157.0,1.0,-0.06519607843137255,0.9819607843137255,328892843.2520396,692179814.0,19791.12787495795,16618.196058860965
130,1.0,4.0,361.0,1.0,-0.08441176470588234,1.0274509803921568,85227929.95524992,2097825764.0,24357.532599347458,3499.037909838749
131,1.0,6.0,68.0,-1.0,-0.09401960784313725,1.140392156862745,44179054.940052696,3840894510.0,5314.682999999856,8312.64158935799
132,1.0,1.0,208.0,0.0,0.09813725490196079,0.8266666666666667,158906410.2689678,4078716289.0,28171.30317291728,5640.719184824003
133,1.0,3.0,68.0,1.0,-0.16676470588235293,0.9411764705882353,72668740.66719298,739863339.0,24731.39361676127,2938.3196836082466
134,1.0,6.0,81.0,1.0,-0.16676470588235293,0.9207843137254902,69577357.09335174,68761398.0,25493.069116366336,2729.2656202263092
135,1.0,3.0,55.0,1.0,-0.16813725490196077,0.96,74629602.75608467,873831203.0,22017.836041826213,3389.506698765239
136,1.0,3.0,132.0,1.0,-0.13519607843137255,0.908235294117647,72757863.16817804,1819613011.0,22170.52351671066,3281.7386162910416
137,1.0,5.0,81.0,1.0,-0.1626470588235294,1.1780392156862745,62427231.77641437,3358050101.0,17237.53393381323,3621.58717227856
138,1.0,1.0,157.0,1.0,-0.039117647058823535,1.0274509803921568,39987011.56550814,562972513.0,1462.3278291733823,27344.765494965523
139,1.0,4.0,196.0,-1.0,0.12009803921568629,1.0870588235294116,20670829.78842403,996073084.0,20680.9945593599,999.5084969967622
140,1.0,5.0,247.0,1.0,-0.11186274509803922,1.0274509803921568,47714003.185857676,750405533.0,15430.818036577697,3092.12402561905
141,1.0,4.0,30.0,-1.0,-0.14068627450980392,0.9835294117647059,345601.0846473327,3898988052.0,345.7710321480661,999.5084969967622
142,1.0,0.0,145.0,1.0,0.03637254901960782,1.140392156862745,69720641.75369431,3127600984.0,12080.155456943789,5771.50203092943
143,1.0,5.0,374.0,1.0,-0.12284313725490195,1.1325490196078432,28472716.90764693,3164296173.0,9055.524406867804,3144.2372223140305
