[7.75s] 	VerticalForce final force:670.00N
[10.60s] 	VerticalForce final force:955.00N
[4.36s] 	VerticalForce final force:335.00N
[5.66s] 	VerticalForce final force:465.00N
[8.60s] 	VerticalForce final force:759.00N
[5.96s] 	VerticalForce final force:630.22N
[5.23s] 	VerticalForce final force:518.48N
[4.68s] 	VerticalForce final force:438.97N
[5.04s] 	VerticalForce final force:490.57N
[5.30s] 	VerticalForce final force:528.88N
[5.25s] 	VerticalForce final force:521.44N
[5.69s] 	VerticalForce final force:588.05N
[5.19s] 	VerticalForce final force:512.56N
[5.30s] 	VerticalForce final force:528.88N
