[15.00s] 	VerticalForce final force:1395.00N
[11.80s] 	VerticalForce final force:1075.00N
[15.60s] 	VerticalForce final force:1455.00N
[11.63s] 	VerticalForce final force:1062.00N
[10.39s] 	VerticalForce final force:938.00N
[8.63s] 	VerticalForce final force:1105.14N
[9.13s] 	VerticalForce final force:1206.74N
[8.71s] 	VerticalForce final force:1121.11N
[8.79s] 	VerticalForce final force:1137.19N
[9.10s] 	VerticalForce final force:1200.52N
[8.37s] 	VerticalForce final force:1053.98N
[8.89s] 	VerticalForce final force:1157.44N
[8.89s] 	VerticalForce final force:1157.44N
[8.29s] 	VerticalForce final force:1038.46N
