[6.95s] 	VerticalForce final force:590.00N
[7.85s] 	VerticalForce final force:680.00N
[15.36s] 	VerticalForce final force:1435.00N
[11.79s] 	VerticalForce final force:1824.06N
[11.20s] 	VerticalForce final force:1675.30N
[11.81s] 	VerticalForce final force:1829.23N
[11.05s] 	VerticalForce final force:1638.60N
[11.56s] 	VerticalForce final force:1765.22N
[11.57s] 	VerticalForce final force:1767.76N
[11.20s] 	VerticalForce final force:1675.30N
[11.79s] 	VerticalForce final force:1824.06N
[11.39s] 	VerticalForce final force:1722.43N
[11.26s] 	VerticalForce final force:1690.11N
[11.20s] 	VerticalForce final force:1675.30N
