[19.50s] 	HorizontalForce final force:4557.50N
[18.42s] 	HorizontalForce final force:4071.03N
[20.02s] 	HorizontalForce final force:4806.08N
[18.08s] 	HorizontalForce final force:3925.86N
[19.46s] 	HorizontalForce final force:4538.78N
[20.02s] 	HorizontalForce final force:4806.08N
[18.60s] 	HorizontalForce final force:4149.40N
[18.53s] 	HorizontalForce final force:4118.80N
[18.82s] 	HorizontalForce final force:4246.64N
[20.27s] 	HorizontalForce final force:4929.04N
[18.08s] 	HorizontalForce final force:3925.86N
[18.42s] 	HorizontalForce final force:4071.03N
[20.52s] 	HorizontalForce final force:5054.29N
[20.17s] 	HorizontalForce final force:4879.58N
[20.25s] 	HorizontalForce final force:4919.12N
[18.68s] 	HorizontalForce final force:4184.58N
[18.97s] 	HorizontalForce final force:4313.86N
[18.67s] 	HorizontalForce final force:4180.17N
[20.52s] 	HorizontalForce final force:5054.29N
[18.65s] 	HorizontalForce final force:4171.36N
[18.80s] 	HorizontalForce final force:4237.73N
[18.48s] 	HorizontalForce final force:4097.04N
[19.67s] 	HorizontalForce final force:4637.71N
[18.16s] 	HorizontalForce final force:3959.68N
[19.87s] 	HorizontalForce final force:4733.39N
[18.51s] 	HorizontalForce final force:4110.08N
[19.13s] 	HorizontalForce final force:4386.40N
[18.51s] 	HorizontalForce final force:4110.08N
[18.41s] 	HorizontalForce final force:4066.71N
[20.36s] 	HorizontalForce final force:4973.86N
[20.47s] 	HorizontalForce final force:5029.06N
[20.23s] 	HorizontalForce final force:4909.21N
[19.72s] 	HorizontalForce final force:4661.50N
