[17.23s] 	HorizontalForce final force:3578.83N
[17.55s] 	HorizontalForce final force:3706.86N
[17.30s] 	HorizontalForce final force:3606.57N
[20.35s] 	HorizontalForce final force:4968.87N
[15.97s] 	HorizontalForce final force:3104.01N
[19.62s] 	HorizontalForce final force:4614.02N
[20.03s] 	HorizontalForce final force:4810.95N
[17.96s] 	HorizontalForce final force:3875.51N
[20.81s] 	HorizontalForce final force:5202.51N
[17.63s] 	HorizontalForce final force:3739.36N
[19.51s] 	HorizontalForce final force:4562.19N
[15.97s] 	HorizontalForce final force:3104.01N
[18.41s] 	HorizontalForce final force:4066.71N
[18.71s] 	HorizontalForce final force:4197.82N
[16.42s] 	HorizontalForce final force:3268.36N
[20.82s] 	HorizontalForce final force:5207.68N
[19.61s] 	HorizontalForce final force:4609.29N
[11.84s] 	HorizontalForce final force:1837.00N
[18.71s] 	HorizontalForce final force:4197.82N
[15.75s] 	HorizontalForce final force:3025.71N
