[6.00s] 	VerticalForce final force:495.00N
[8.65s] 	VerticalForce final force:760.00N
[7.60s] 	VerticalForce final force:655.00N
[7.24s] 	VerticalForce final force:623.00N
[5.76s] 	VerticalForce final force:475.00N
[7.14s] 	VerticalForce final force:613.00N
[5.37s] 	VerticalForce final force:539.35N
[5.90s] 	VerticalForce final force:620.76N
[6.09s] 	VerticalForce final force:650.89N
[5.35s] 	VerticalForce final force:536.35N
[5.23s] 	VerticalForce final force:518.48N
[5.88s] 	VerticalForce final force:617.62N
[4.75s] 	VerticalForce final force:448.87N
[4.40s] 	VerticalForce final force:399.97N
[5.31s] 	VerticalForce final force:530.37N
[5.59s] 	VerticalForce final force:572.68N
