[18.65s] 	HorizontalForce final force:1760.00N
[26.35s] 	HorizontalForce final force:2530.00N
[8.29s] 	HorizontalForce final force:728.00N
[17.86s] 	HorizontalForce final force:1685.00N
[14.32s] 	HorizontalForce final force:2548.05N
[13.97s] 	HorizontalForce final force:2439.04N
[12.06s] 	HorizontalForce final force:1894.54N
[7.34s] 	HorizontalForce final force:862.05N
[14.32s] 	HorizontalForce final force:2548.05N
[11.18s] 	HorizontalForce final force:1670.38N
[7.77s] 	HorizontalForce final force:940.13N
[11.63s] 	HorizontalForce final force:1783.01N
[11.09s] 	HorizontalForce final force:1648.35N
[11.50s] 	HorizontalForce final force:1750.05N
[10.40s] 	HorizontalForce final force:1484.68N
