[3.98s] 	HorizontalForce final force:343.31N
[4.26s] 	HorizontalForce final force:380.85N
[3.48s] 	HorizontalForce final force:278.63N
[3.83s] 	HorizontalForce final force:323.60N
[3.88s] 	HorizontalForce final force:330.14N
[3.46s] 	HorizontalForce final force:276.11N
[3.89s] 	HorizontalForce final force:331.45N
[3.99s] 	HorizontalForce final force:344.64N
[3.99s] 	HorizontalForce final force:344.64N
[4.03s] 	HorizontalForce final force:349.94N
[3.46s] 	HorizontalForce final force:276.11N
[4.12s] 	HorizontalForce final force:361.96N
[3.42s] 	HorizontalForce final force:271.07N
[3.85s] 	HorizontalForce final force:326.21N
[3.76s] 	HorizontalForce final force:314.49N
[3.51s] 	HorizontalForce final force:282.43N
[3.75s] 	HorizontalForce final force:313.19N
[3.47s] 	HorizontalForce final force:277.37N
