[6.25s] 	VerticalForce final force:520.00N
[9.45s] 	VerticalForce final force:840.00N
[12.98s] 	VerticalForce final force:1197.00N
[11.20s] 	VerticalForce final force:1675.30N
[11.32s] 	VerticalForce final force:1704.98N
[11.20s] 	VerticalForce final force:1675.30N
[11.36s] 	VerticalForce final force:1714.94N
[11.33s] 	VerticalForce final force:1707.47N
[11.19s] 	VerticalForce final force:1672.84N
[11.44s] 	VerticalForce final force:1734.96N
