[14.00s] 	VerticalForce final force:2448.26N
[13.76s] 	VerticalForce final force:2375.06N
[14.01s] 	VerticalForce final force:2451.34N
[14.13s] 	VerticalForce final force:2488.50N
[13.78s] 	VerticalForce final force:2381.10N
[14.35s] 	VerticalForce final force:2557.53N
[13.46s] 	VerticalForce final force:2285.47N
[14.12s] 	VerticalForce final force:2485.39N
[13.77s] 	VerticalForce final force:2378.08N
[14.22s] 	VerticalForce final force:2516.60N
[14.27s] 	VerticalForce final force:2532.29N
[13.75s] 	VerticalForce final force:2372.03N
[14.01s] 	VerticalForce final force:2451.34N
[14.12s] 	VerticalForce final force:2485.39N
[13.73s] 	VerticalForce final force:2366.00N
[13.72s] 	VerticalForce final force:2362.99N
[13.89s] 	VerticalForce final force:2414.54N
[14.21s] 	VerticalForce final force:2513.46N
[13.73s] 	VerticalForce final force:2366.00N
[13.84s] 	VerticalForce final force:2399.30N
[14.22s] 	VerticalForce final force:2516.60N
[14.19s] 	VerticalForce final force:2507.21N
[14.27s] 	VerticalForce final force:2532.29N
[13.57s] 	VerticalForce final force:2318.07N
[14.35s] 	VerticalForce final force:2557.53N
[14.66s] 	VerticalForce final force:2656.85N
[14.20s] 	VerticalForce final force:2510.33N
[14.21s] 	VerticalForce final force:2513.46N
[14.18s] 	VerticalForce final force:2504.08N
