[8.97s] 	VerticalForce final force:1173.76N
[9.51s] 	VerticalForce final force:1286.85N
[9.80s] 	VerticalForce final force:1349.72N
[8.85s] 	VerticalForce final force:1149.32N
[9.04s] 	VerticalForce final force:1188.13N
[9.04s] 	VerticalForce final force:1188.13N
[9.73s] 	VerticalForce final force:1334.40N
[8.78s] 	VerticalForce final force:1135.17N
[9.02s] 	VerticalForce final force:1184.02N
[8.62s] 	VerticalForce final force:1103.15N
[8.90s] 	VerticalForce final force:1159.47N
[9.04s] 	VerticalForce final force:1188.13N
[9.05s] 	VerticalForce final force:1190.19N
[9.30s] 	VerticalForce final force:1242.26N
[9.51s] 	VerticalForce final force:1286.85N
[9.55s] 	VerticalForce final force:1295.43N
[9.08s] 	VerticalForce final force:1196.39N
[9.50s] 	VerticalForce final force:1284.71N
[9.81s] 	VerticalForce final force:1351.91N
[9.18s] 	VerticalForce final force:1217.13N
[9.64s] 	VerticalForce final force:1314.84N
[8.84s] 	VerticalForce final force:1147.29N
