[5.74s] 	VerticalForce final force:595.78N
[5.59s] 	VerticalForce final force:572.68N
[6.44s] 	VerticalForce final force:707.71N
[6.44s] 	VerticalForce final force:707.71N
[5.99s] 	VerticalForce final force:634.97N
[5.59s] 	VerticalForce final force:572.68N
[5.29s] 	VerticalForce final force:527.39N
[5.59s] 	VerticalForce final force:572.68N
[5.21s] 	VerticalForce final force:515.52N
[5.50s] 	VerticalForce final force:558.97N
[5.55s] 	VerticalForce final force:566.57N
[5.57s] 	VerticalForce final force:569.62N
[5.39s] 	VerticalForce final force:542.35N
[5.98s] 	VerticalForce final force:633.38N
[6.54s] 	VerticalForce final force:724.27N
[5.49s] 	VerticalForce final force:557.45N
[6.64s] 	VerticalForce final force:740.98N
[5.38s] 	VerticalForce final force:540.85N
[5.59s] 	VerticalForce final force:572.68N
[5.14s] 	VerticalForce final force:505.20N
[5.14s] 	VerticalForce final force:505.20N
[5.66s] 	VerticalForce final force:583.42N
