[26.64s] 	VerticalForce final force:8950.15N
[26.05s] 	VerticalForce final force:8496.00N
[27.33s] 	VerticalForce final force:9505.79N
[26.50s] 	VerticalForce final force:8840.67N
[26.59s] 	VerticalForce final force:8910.93N
[26.37s] 	VerticalForce final force:8739.97N
[25.86s] 	VerticalForce final force:8353.73N
[26.38s] 	VerticalForce final force:8747.68N
[27.09s] 	VerticalForce final force:9309.46N
[26.68s] 	VerticalForce final force:8981.63N
[29.21s] 	VerticalForce final force:11163.17N
[25.96s] 	VerticalForce final force:8428.37N
[26.65s] 	VerticalForce final force:8958.01N
[27.60s] 	VerticalForce final force:9730.65N
[26.80s] 	VerticalForce final force:9076.60N
[27.49s] 	VerticalForce final force:9638.53N
[27.68s] 	VerticalForce final force:9798.09N
[25.67s] 	VerticalForce final force:8213.37N
[26.50s] 	VerticalForce final force:8840.67N
[26.80s] 	VerticalForce final force:9076.60N
