[13.90s] 	VerticalForce final force:2417.59N
[14.57s] 	VerticalForce final force:2627.77N
[13.41s] 	VerticalForce final force:2270.75N
[13.92s] 	VerticalForce final force:2423.71N
[13.88s] 	VerticalForce final force:2411.49N
[13.66s] 	VerticalForce final force:2344.96N
[13.87s] 	VerticalForce final force:2408.44N
[13.64s] 	VerticalForce final force:2338.97N
[13.41s] 	VerticalForce final force:2270.75N
[13.50s] 	VerticalForce final force:2297.30N
[13.52s] 	VerticalForce final force:2303.22N
[13.97s] 	VerticalForce final force:2439.04N
[13.63s] 	VerticalForce final force:2335.98N
[13.82s] 	VerticalForce final force:2393.23N
[13.30s] 	VerticalForce final force:2238.56N
[13.73s] 	VerticalForce final force:2366.00N
[13.82s] 	VerticalForce final force:2393.23N
[14.18s] 	VerticalForce final force:2504.08N
[13.44s] 	VerticalForce final force:2279.58N
[13.58s] 	VerticalForce final force:2321.05N
[13.76s] 	VerticalForce final force:2375.06N
[13.83s] 	VerticalForce final force:2396.26N
[13.77s] 	VerticalForce final force:2378.08N
[13.54s] 	VerticalForce final force:2309.15N
[13.71s] 	VerticalForce final force:2359.98N
[13.60s] 	VerticalForce final force:2327.01N
[13.53s] 	VerticalForce final force:2306.19N
[13.73s] 	VerticalForce final force:2366.00N
[13.77s] 	VerticalForce final force:2378.08N
[13.33s] 	VerticalForce final force:2247.31N
