[12.39s] 	VerticalForce final force:1982.79N
[12.47s] 	VerticalForce final force:2004.54N
[12.31s] 	VerticalForce final force:1961.18N
[12.18s] 	VerticalForce final force:1926.36N
[12.16s] 	VerticalForce final force:1921.04N
[10.91s] 	VerticalForce final force:1604.76N
[12.68s] 	VerticalForce final force:2062.29N
[11.84s] 	VerticalForce final force:1837.00N
[11.58s] 	VerticalForce final force:1770.30N
[11.56s] 	VerticalForce final force:1765.22N
[12.37s] 	VerticalForce final force:1977.37N
[12.47s] 	VerticalForce final force:2004.54N
[12.18s] 	VerticalForce final force:1926.36N
[12.64s] 	VerticalForce final force:2051.22N
[12.37s] 	VerticalForce final force:1977.37N
[11.36s] 	VerticalForce final force:1714.94N
[12.41s] 	VerticalForce final force:1988.21N
[12.89s] 	VerticalForce final force:2121.02N
[12.53s] 	VerticalForce final force:2020.94N
[11.76s] 	VerticalForce final force:1816.32N
[11.93s] 	VerticalForce final force:1860.41N
[12.26s] 	VerticalForce final force:1947.75N
[11.97s] 	VerticalForce final force:1870.88N
[12.22s] 	VerticalForce final force:1937.04N
[11.36s] 	VerticalForce final force:1714.94N
[12.06s] 	VerticalForce final force:1894.54N
[11.96s] 	VerticalForce final force:1868.26N
[12.28s] 	VerticalForce final force:1953.11N
