[11.19s] 	VerticalForce final force:1672.84N
[12.19s] 	VerticalForce final force:1929.03N
[11.38s] 	VerticalForce final force:1719.93N
[11.79s] 	VerticalForce final force:1824.06N
[11.33s] 	VerticalForce final force:1707.47N
[11.79s] 	VerticalForce final force:1824.06N
[11.92s] 	VerticalForce final force:1857.80N
[11.69s] 	VerticalForce final force:1798.34N
[11.60s] 	VerticalForce final force:1775.38N
[11.82s] 	VerticalForce final force:1831.82N
[11.55s] 	VerticalForce final force:1762.69N
[11.20s] 	VerticalForce final force:1675.30N
[11.55s] 	VerticalForce final force:1762.69N
[11.55s] 	VerticalForce final force:1762.69N
[11.81s] 	VerticalForce final force:1829.23N
[11.77s] 	VerticalForce final force:1818.90N
[11.20s] 	VerticalForce final force:1675.30N
[11.79s] 	VerticalForce final force:1824.06N
[11.36s] 	VerticalForce final force:1714.94N
[11.36s] 	VerticalForce final force:1714.94N
