[6.80s] 	VerticalForce final force:768.01N
[6.71s] 	VerticalForce final force:752.76N
[4.62s] 	VerticalForce final force:430.53N
[6.87s] 	VerticalForce final force:779.95N
[6.72s] 	VerticalForce final force:754.44N
[6.71s] 	VerticalForce final force:752.76N
[6.71s] 	VerticalForce final force:752.76N
[6.58s] 	VerticalForce final force:730.94N
[6.71s] 	VerticalForce final force:752.76N
[6.88s] 	VerticalForce final force:781.66N
[6.68s] 	VerticalForce final force:747.70N
[6.81s] 	VerticalForce final force:769.71N
[6.94s] 	VerticalForce final force:791.97N
[5.35s] 	VerticalForce final force:536.35N
[6.71s] 	VerticalForce final force:752.76N
[7.16s] 	VerticalForce final force:830.21N
[4.61s] 	VerticalForce final force:429.13N
