[6.00s] 	VerticalForce final force:495.00N
[8.65s] 	VerticalForce final force:760.00N
[7.60s] 	VerticalForce final force:655.00N
[7.24s] 	VerticalForce final force:623.00N
[5.76s] 	VerticalForce final force:475.00N
[7.14s] 	VerticalForce final force:613.00N
[5.37s] 	VerticalForce final force:539.35N
[5.90s] 	VerticalForce final force:620.76N
[6.09s] 	VerticalForce final force:650.89N
[5.35s] 	VerticalForce final force:536.35N
[5.23s] 	VerticalForce final force:518.48N
[5.88s] 	VerticalForce final force:617.62N
[4.75s] 	VerticalForce final force:448.87N
[4.40s] 	VerticalForce final force:399.97N
[5.31s] 	VerticalForce final force:530.37N
[5.59s] 	VerticalForce final force:572.68N
[6.02s] 	VerticalForce final force:639.73N
[4.88s] 	VerticalForce final force:467.43N
[5.75s] 	VerticalForce final force:597.33N
[6.11s] 	VerticalForce final force:654.09N
[5.01s] 	VerticalForce final force:486.20N
[5.75s] 	VerticalForce final force:597.33N
[5.73s] 	VerticalForce final force:594.23N
[3.79s] 	VerticalForce final force:318.38N
[6.40s] 	VerticalForce final force:701.13N
[5.18s] 	VerticalForce final force:511.09N
[10.40s] 	VerticalForce final force:1484.68N
[5.75s] 	VerticalForce final force:597.33N
