[22.66s] 	VerticalForce final force:6225.96N
[23.38s] 	VerticalForce final force:6663.01N
[23.26s] 	VerticalForce final force:6588.58N
[22.30s] 	VerticalForce final force:6015.83N
[24.03s] 	VerticalForce final force:7077.55N
[22.51s] 	VerticalForce final force:6137.74N
[21.94s] 	VerticalForce final force:5811.14N
[22.34s] 	VerticalForce final force:6038.91N
[22.83s] 	VerticalForce final force:6327.11N
[23.26s] 	VerticalForce final force:6588.58N
[22.23s] 	VerticalForce final force:5975.61N
[21.68s] 	VerticalForce final force:5666.61N
[23.15s] 	VerticalForce final force:6520.92N
[22.65s] 	VerticalForce final force:6220.05N
[23.28s] 	VerticalForce final force:6600.94N
[22.51s] 	VerticalForce final force:6137.74N
[23.56s] 	VerticalForce final force:6775.87N
[21.88s] 	VerticalForce final force:5777.54N
