[3.70s] 	HorizontalForce final force:265.00N
[3.65s] 	HorizontalForce final force:260.00N
[3.58s] 	HorizontalForce final force:257.00N
[3.72s] 	HorizontalForce final force:271.00N
[3.39s] 	HorizontalForce final force:267.31N
[3.57s] 	HorizontalForce final force:290.06N
[3.56s] 	HorizontalForce final force:288.78N
[3.38s] 	HorizontalForce final force:266.05N
[3.52s] 	HorizontalForce final force:283.70N
[3.39s] 	HorizontalForce final force:267.31N
[3.55s] 	HorizontalForce final force:287.51N
[3.38s] 	HorizontalForce final force:266.05N
[3.37s] 	HorizontalForce final force:264.80N
[3.48s] 	HorizontalForce final force:278.63N
[3.64s] 	HorizontalForce final force:299.01N
[3.69s] 	HorizontalForce final force:305.44N
[3.38s] 	HorizontalForce final force:266.05N
[3.36s] 	HorizontalForce final force:263.55N
[3.49s] 	HorizontalForce final force:279.90N
[3.38s] 	HorizontalForce final force:266.05N
[3.57s] 	HorizontalForce final force:290.06N
[3.35s] 	HorizontalForce final force:262.30N
[3.70s] 	HorizontalForce final force:306.73N
[3.48s] 	HorizontalForce final force:278.63N
